Parent ID,Parent SKU,Product ID,Product SKU,Product Name,Post Title,Slug,Permalink,Product URI,Description,Excerpt,Product Published,Product Modified,Type,Visibility,Featured,Virtual,Downloadable,Price,Sale Price,Net Price,Category,Tag,Featured Image,Product Gallery,Tax Status,Tax Class,Shipping Class,Download File Name,Download File URL Path,Download Limit,Download Expiry,Download Type,Manage Stock,Quantity,Stock Status,Allow Backorders,Sold Individually,Up-Sells,Cross-Sells,External URL,Button Text,Purchase Note,Product Status,Enable Reviews,Sort Order,Post Author,Username,User Role,WordPress SEO - Focus Keyword,WordPress SEO - Meta Description,WordPress SEO - SEO Title,WordPress SEO - Noindex,WordPress SEO - Follow,WordPress SEO - Google+ Description,WordPress SEO - Facebook Title,WordPress SEO - Facebook Description,WordPress SEO - Facebook Image,WordPress SEO - Twitter Title,WordPress SEO - Twitter Description,WordPress SEO - Twitter Image,WordPress SEO - Canonical URL
25319,7SLYECA,25323,7SLYECA-04,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.25,Żyłka Flagman Match & Feeder Sinking Line 150m - 0.25,zylka-flagman-feeder-competition-0-29,,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/?attribute_pa_srednica=0-25,,Średnica: 0.25,13/03/2021,13/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,37,In Stock,No,No,,,,,,Publish,Closed,4,5,Marcin,Administrator,,,,,,,,,,,,,
25319,7SLYECA,25322,7SLYECA-03,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.22,Żyłka Flagman Match & Feeder Sinking Line 150m - 0.22,zylka-flagman-feeder-competition-0-28,,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/?attribute_pa_srednica=0-22,,Średnica: 0.22,13/03/2021,14/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,32,In Stock,No,No,,,,,,Publish,Closed,3,5,Marcin,Administrator,,,,,,,,,,,,,
25319,7SLYECA,25321,7SLYECA-02,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.20,Żyłka Flagman Match & Feeder Sinking Line 150m - 0.20,zylka-flagman-feeder-competition-0-27,,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/?attribute_pa_srednica=0-20,,Średnica: 0.20,13/03/2021,23/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,34,In Stock,No,No,,,,,,Publish,Closed,2,5,Marcin,Administrator,,,,,,,,,,,,,
25319,7SLYECA,25320,7SLYECA-01,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.18,Żyłka Flagman Match & Feeder Sinking Line 150m - 0.18,zylka-flagman-feeder-competition-0-26,,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/?attribute_pa_srednica=0-18,,Średnica: 0.18,13/03/2021,25/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,29,In Stock,No,No,,,,,,Publish,Closed,1,5,Marcin,Administrator,,,,,,,,,,,,,
,,25319,7SLYECA,Żyłka Flagman Match & Feeder Sinking Line 150m,Żyłka Flagman Match & Feeder Sinking Line 150m,zylka-flagman-match-feeder-sinking-line-150m,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/,https://feedersklep.pl/produkt/zylka-flagman-match-feeder-sinking-line-150m/,"Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa, a ponadto ma doskonałe właściwości tonące.



Średnice: 0.18 / 0.20 / 0.22 / 0.25 mm

Szpula: 150m","Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa, a ponadto ma doskonałe właściwości tonące.



Średnice: 0.18 / 0.20 / 0.22 / 0.25 mm

Szpula: 150m",13/03/2021,25/04/2021,Variable,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,https://feedersklep.pl/wp-content/uploads/2021/03/match-float-and-feeder-sinking-lina.jpg,,Taxable,,,,,-1,-1,Standard,no,132,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,żyłka,"Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa, a ponadto ma doskonałe właściwości tonące.",,,,,,,,,,,
25312,Z54Z27V,25316,Z54Z27V-04,Żyłka Flagman Feeder Competition 150m – 0.25,Żyłka Flagman Feeder Competition 150m - 0.25,zylka-flagman-feeder-competition-0-25,,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/?attribute_pa_srednica=0-25,,Średnica: 0.25,13/03/2021,26/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,33,In Stock,No,No,,,,,,Publish,Closed,4,5,Marcin,Administrator,,,,,,,,,,,,,
25312,Z54Z27V,25315,Z54Z27V-03,Żyłka Flagman Feeder Competition 150m – 0.22,Żyłka Flagman Feeder Competition 150m - 0.22,zylka-flagman-feeder-competition-0-22,,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/?attribute_pa_srednica=0-22,,Średnica: 0.22,13/03/2021,23/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,35,In Stock,No,No,,,,,,Publish,Closed,3,5,Marcin,Administrator,,,,,,,,,,,,,
25312,Z54Z27V,25314,Z54Z27V-02,Żyłka Flagman Feeder Competition 150m – 0.20,Żyłka Flagman Feeder Competition 150m - 0.20,zylka-flagman-feeder-competition-0-20,,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/?attribute_pa_srednica=0-20,,Średnica: 0.20,13/03/2021,26/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,39,In Stock,No,No,,,,,,Publish,Closed,2,5,Marcin,Administrator,,,,,,,,,,,,,
25312,Z54Z27V,25313,Z54Z27V-01,Żyłka Flagman Feeder Competition 150m – 0.18,Żyłka Flagman Feeder Competition 150m - 0.18,zylka-flagman-feeder-competition-0-18,,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/?attribute_pa_srednica=0-18,,Średnica: 0.18,13/03/2021,19/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,,,Taxable,parent,,,,-1,-1,Standard,yes,25,In Stock,No,No,,,,,,Publish,Closed,1,5,Marcin,Administrator,,,,,,,,,,,,,
,,25312,Z54Z27V,Żyłka Flagman Feeder Competition 150m,Żyłka Flagman Feeder Competition 150m,zylka-flagman-feeder-competition-150m,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/,https://feedersklep.pl/produkt/zylka-flagman-feeder-competition-150m/,"Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa. Kamuflażowy kolor pozwala lepiej ukryć żyłkę na ciemnym dnie.



Średnice: 0.18 / 0.20 / 0.22 / 0.25 mm

Szpula: 150m","Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa. Kamuflażowy kolor pozwala lepiej ukryć żyłkę na ciemnym dnie.



Średnice: 0.18 / 0.20 / 0.22 / 0.25 mm

Szpula: 150m",13/03/2021,26/04/2021,Variable,Shop and search results,No,No,No,"12,1138",,"12,1138","250,489",,https://feedersklep.pl/wp-content/uploads/2021/03/flagman-feeder-competition-zylka.jpg,,Taxable,,,,,-1,-1,Standard,no,132,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,żyłka,"Wysokiej jakości żyłka produkcji japońskiej. Posiada wszystkie cechy wymagane od żyłki feederowej. Jest bardzo wytrzymała na ścieranie, nie posiada pamięci i jest mało rozciągliwa. Kamuflażowy kolor pozwala lepiej ukryć żyłkę na ciemnym dnie",,,,,,,,,,,
,,25307,2338Q9J,Żyłka Flagman Carp Master 300m – 0.25mm,Żyłka Flagman Carp Master 300m - 0.25mm,zylka-flagman-carp-master-300m-0-25mm,https://feedersklep.pl/produkt/zylka-flagman-carp-master-300m-0-25mm/,https://feedersklep.pl/produkt/zylka-flagman-carp-master-300m-0-25mm/,"Japońska wysokiej jakości żyłka Flagman Carp Master, specjalnie zaprojektowana do łowienia karpi. Carp Master ma większą gęstość niż konwencjonalne żyłki, dzięki czemu tonie zauważalnie szybciej. W wodzie znajduje się bliżej dna, dzięki czemu nie zaalarmuje ani nie straszy nawet najbardziej „doświadczonych” karpi, które niejednokrotnie miały do czynienia z haczykiem. Czarny kolor doskonale maskuje linię na tle mulistego dna. Wysoka wytrzymałość, również na węźle, a także odporność na przetarcia sprawiają, że ta żyłka doskonale sprawdza się podczas łowienia w trudnych warunkach.



Średnica: 0.25mm

Wytrzymałość: 8.6kg

Szpula: 300m","Japońska wysokiej jakości żyłka Flagman Carp Master, specjalnie zaprojektowana do łowienia karpi. Carp Master ma większą gęstość niż konwencjonalne żyłki, dzięki czemu tonie zauważalnie szybciej. W wodzie znajduje się bliżej dna, dzięki czemu nie zaalarmuje ani nie straszy nawet najbardziej „doświadczonych” karpi, które niejednokrotnie miały do czynienia z haczykiem. Czarny kolor doskonale maskuje linię na tle mulistego dna. Wysoka wytrzymałość, również na węźle, a także odporność na przetarcia sprawiają, że ta żyłka doskonale sprawdza się podczas łowienia w trudnych warunkach.



Średnica: 0.25mm

Wytrzymałość: 8.6kg

Szpula: 300m",13/03/2021,19/04/2021,Simple Product,Shop and search results,No,No,No,"20,3252",,"20,3252","250,489",,https://feedersklep.pl/wp-content/uploads/2021/03/1415281.jpg,,Taxable,,,,,-1,-1,Standard,yes,36,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,żyłka,"Japońska wysokiej jakości żyłka Flagman Carp Master, specjalnie zaprojektowana do łowienia karpi. Carp Master ma większą gęstość niż konwencjonalne żyłki, dzięki czemu tonie zauważalnie szybciej. ",,,,,,,,,,,
25302,AHV37G3,25304,AHV37G3-02,Żyłka Flagman Sherman Pro 50m – 0.115,Żyłka Flagman Sherman Pro 50m - 0.115,zylka-flagman-mantaray-ultra-soft-50m-0-14,,https://feedersklep.pl/produkt/zylka-flagman-sherman-pro-50m/?attribute_pa_srednica=0-115,,Średnica: 0.115,13/03/2021,03/04/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,,,Taxable,parent,,,,-1,-1,Standard,yes,17,In Stock,No,No,,,,,,Publish,Closed,2,5,Marcin,Administrator,,,,,,,,,,,,,
25302,AHV37G3,25303,AHV37G3-01,Żyłka Flagman Sherman Pro 50m – 0.09,Żyłka Flagman Sherman Pro 50m - 0.09,zylka-flagman-mantaray-ultra-soft-50m-0-13,,https://feedersklep.pl/produkt/zylka-flagman-sherman-pro-50m/?attribute_pa_srednica=0-09,,Średnica: 0.09,13/03/2021,26/03/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,,,Taxable,parent,,,,-1,-1,Standard,yes,30,In Stock,No,No,,,,,,Publish,Closed,1,5,Marcin,Administrator,,,,,,,,,,,,,
,,25302,AHV37G3,Żyłka Flagman Sherman Pro 50m,Żyłka Flagman Sherman Pro 50m,zylka-flagman-sherman-pro-50m,https://feedersklep.pl/produkt/zylka-flagman-sherman-pro-50m/,https://feedersklep.pl/produkt/zylka-flagman-sherman-pro-50m/,"Wysokiej jakości, japońska żyłka przyponowa. Charakteryzuje się większą sztywnością od Flagman Ultra Soft, a co za tym idzie mniejszą rozciągliwością. Sztywniejszy przypon posiada mniejsze skłonności do plątania.



Szpula: 50m

Średnice: 0.091 / 0.115 mm","Wysokiej jakości, japońska żyłka przyponowa. Charakteryzuje się większą sztywnością od Flagman Ultra Soft, a co za tym idzie mniejszą rozciągliwością. Sztywniejszy przypon posiada mniejsze skłonności do plątania.



Szpula: 50m

Średnice: 0.091 / 0.115 mm",13/03/2021,03/04/2021,Variable,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,https://feedersklep.pl/wp-content/uploads/2021/03/zylka-sherman-pro.jpg,,Taxable,,,,,-1,-1,Standard,no,47,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,Żyłka,"Wysokiej jakości, japońska żyłka przyponowa. Charakteryzuje się większą sztywnością od Flagman Ultra Soft, a co za tym idzie mniejszą rozciągliwością. Sztywniejszy przypon posiada mniejsze skłonności do plątania.",,,,,,,,,,,
25297,FJOQJ11,25299,FJOQJ11-02,Żyłka Flagman Mantaray Ultra Soft 50m – 0.12,Żyłka Flagman Mantaray Ultra Soft 50m - 0.12,zylka-flagman-mantaray-ultra-soft-50m-0-12,,https://feedersklep.pl/produkt/zylka-flagman-mantaray-ultra-soft-50m/?attribute_pa_srednica=0-12,,Średnica: 0.12,13/03/2021,26/03/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,,,Taxable,parent,,,,-1,-1,Standard,yes,49,In Stock,No,No,,,,,,Publish,Closed,2,5,Marcin,Administrator,,,,,,,,,,,,,
25297,FJOQJ11,25298,FJOQJ11-01,Żyłka Flagman Mantaray Ultra Soft 50m – 0.10,Żyłka Flagman Mantaray Ultra Soft 50m - 0.10,zylka-flagman-mantaray-ultra-soft-50m-0-10,,https://feedersklep.pl/produkt/zylka-flagman-mantaray-ultra-soft-50m/?attribute_pa_srednica=0-10,,Średnica: 0.10,13/03/2021,28/03/2021,Variation,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,,,Taxable,parent,,,,-1,-1,Standard,yes,26,In Stock,No,No,,,,,,Publish,Closed,1,5,Marcin,Administrator,,,,,,,,,,,,,
,,25297,FJOQJ11,Żyłka Flagman Mantaray Ultra Soft 50m,Żyłka Flagman Mantaray Ultra Soft 50m,zylka-flagman-mantaray-ultra-soft-50m,https://feedersklep.pl/produkt/zylka-flagman-mantaray-ultra-soft-50m/,https://feedersklep.pl/produkt/zylka-flagman-mantaray-ultra-soft-50m/,"Niezwykle miękka żyłka przyponowa. Miękkie żyłki polecane są do najbardziej finezyjnych przyponów gdy zależy nam na atrakcyjności i naturalności w podawaniu przynęty na haczyku.



Szpula: 50m

Średnice: 0.10 / 0.12 mm","Niezwykle miękka żyłka przyponowa. Miękkie żyłki polecane są do najbardziej finezyjnych przyponów gdy zależy nam na atrakcyjności i naturalności w podawaniu przynęty na haczyku.



Szpula: 50m

Średnice: 0.10 / 0.12 mm",13/03/2021,28/03/2021,Variable,Shop and search results,No,No,No,"12,1138",,"12,1138","489,251",,https://feedersklep.pl/wp-content/uploads/2021/03/zylka-mantaray.jpg,,Taxable,,,,,-1,-1,Standard,no,75,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,Żyłka Flagman Mantaray Ultra Soft 50m,Niezwykle miękka żyłka przyponowa. Miękkie żyłki polecane są do najbardziej finezyjnych przyponów gdy zależy nam na atrakcyjności i naturalności w podawaniu przynęty na haczyku.,,,,,,,,,,,
,,25294,3X9WA8D,Plecionka Flagman PE Hybrid X4 Feeder Moss Green 150m – 0.10mm,Plecionka Flagman PE Hybrid X4 Feeder Moss Green 150m - 0.10mm,plecionka-flagman-pe-hybrid-x4-feeder-moss-green-150m-0-10mm,https://feedersklep.pl/produkt/plecionka-flagman-pe-hybrid-x4-feeder-moss-green-150m-0-10mm/,https://feedersklep.pl/produkt/plecionka-flagman-pe-hybrid-x4-feeder-moss-green-150m-0-10mm/,"Czterosplotowa plecionka do feedera. Plecionka F-Braid ma bardzo gęstą strukturę splotu, dzięki czemu jest trwalsza, mniej podatna na uszkodzenia. Sznur ma minimalną pamięć i praktycznie zerową rozciągliwość dla maksymalnej czułości.



Średnica: 0.10mm

Szpula: 150m","Wysokiej jakości czterosplotowa plecionka dedykowana do wędkarstwa feederowego.



Średnica: 0.10mm

Szpula: 150m",13/03/2021,25/04/2021,Simple Product,Shop and search results,No,No,No,"32,5203",,"32,5203","489,249",,https://feedersklep.pl/wp-content/uploads/2021/03/1445621.jpg,,Taxable,,,,,-1,-1,Standard,yes,42,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,plecionka,"Czterosplotowa plecionka do feedera. Plecionka F-Braid ma bardzo gęstą strukturę splotu, dzięki czemu jest trwalsza, mniej podatna na uszkodzenia.",,,,,,,,,,,
,,25288,MV46CG2,Plecionka Flagman Sherman Pro Feeder Braid X8 150m – 0.10mm,Plecionka Flagman Sherman Pro Feeder Braid X8 150m - 0.10mm,plecionka-flagman-sherman-pro-feeder-braid-x8-150m-0-10mm,https://feedersklep.pl/produkt/plecionka-flagman-sherman-pro-feeder-braid-x8-150m-0-10mm/,https://feedersklep.pl/produkt/plecionka-flagman-sherman-pro-feeder-braid-x8-150m-0-10mm/,"Wysokiej jakości ośmiosplotowa plecionka dedykowana do wędkarstwa feederowego.



Średnica: 0.10mm

Szpula: 150m","Wysokiej jakości ośmiosplotowa plecionka dedykowana do wędkarstwa feederowego.



Średnica: 0.10mm

Szpula: 150m",13/03/2021,19/03/2021,Simple Product,Shop and search results,No,No,No,"85,3659",,"85,3659","489,249",,https://feedersklep.pl/wp-content/uploads/2021/03/lagman-sherman-pro-feeder-braid-x8-150-m.jpg,25291,Taxable,,,,,-1,-1,Standard,yes,49,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,plecionka,Wysokiej jakości ośmiosplotowa plecionka dedykowana do wędkarstwa feederowego. Średnica: 0.10mm; Szpula: 150m,,,,,,,,,,,
,,25276,B9A2F9K,Pokrowiec Flagman Armadale 4 Rod Case 165cm,Pokrowiec Flagman Armadale 4 Rod Case 165cm,pokrowiec-flagman-armadale-4-rod-case-165cm,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-4-rod-case-165cm/,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-4-rod-case-165cm/,"Usztywniany pokrowiec do transportu czterech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji. Każda wędka znajduje się w osobnej komorze.



Wymiary: 30 x 20 x 165 cm","Usztywniany pokrowiec do transportu czterech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji. Każda wędka znajduje się w osobnej komorze.



Wymiary: 30 x 20 x 165 cm",13/03/2021,26/04/2021,Simple Product,Shop and search results,No,No,No,"284,5528",,"284,5528","215,487",,https://feedersklep.pl/wp-content/uploads/2021/03/flagman-armadale-4-rod-case-165-cm.jpg,25279|25281|25283|25285,Taxable,,,,,-1,-1,Standard,yes,0,Out of Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pokrowiec,Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.,,,,,,,,,,,
,,25275,,Pokrowiec Flagman Armadale 3 Rod Case 190cm,Pokrowiec Flagman Armadale 3 Rod Case 190cm,pokrowiec-flagman-armadale-3-rod-case-190cm,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-3-rod-case-190cm/,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-3-rod-case-190cm/,"Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 190 cm","Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 165 cm",13/03/2021,20/04/2021,Simple Product,Shop and search results,No,No,No,"276,4228",,"276,4228","215,487",,https://feedersklep.pl/wp-content/uploads/2021/03/5-1.jpg,,Taxable,,,,,-1,-1,Standard,yes,24,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pokrowiec,Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.,,,,,,,,,,,
,,25274,,Pokrowiec Flagman Armadale 3 Rod Case 165cm,Pokrowiec Flagman Armadale 3 Rod Case 165cm,pokrowiec-flagman-armadale-3-rod-case-165cm,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-3-rod-case-165cm/,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-3-rod-case-165cm/,"Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 165 cm","Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 165 cm",13/03/2021,17/04/2021,Simple Product,Shop and search results,No,No,No,"235,7724",,"235,7724","215,487",,https://feedersklep.pl/wp-content/uploads/2021/03/5-1.jpg,,Taxable,,,,,-1,-1,Standard,yes,18,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pokrowiec,Usztywniany pokrowiec do transportu trzech uzbrojonych wędek. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.,,,,,,,,,,,
,,25273,,Pokrowiec Flagman Armadale One Rod Case 190cm,Pokrowiec Flagman Armadale One Rod Case 190cm,pokrowiec-flagman-armadale-one-rod-case-190cm,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-one-rod-case-190cm/,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-one-rod-case-190cm/,"Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 190 cm","Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wzgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 190 cm",13/03/2021,13/03/2021,Simple Product,Shop and search results,No,No,No,"178,8618",,"178,8618","215,487",,https://feedersklep.pl/wp-content/uploads/2021/03/5-1.jpg,,Taxable,,,,,-1,-1,Standard,yes,24,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pokrowiec,"Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą.",,,,,,,,,,,
,,25269,,Pokrowiec Flagman Armadale One Rod Case 165cm,Pokrowiec Flagman Armadale One Rod Case 165cm,pokrowiec-flagman-armadale-one-rod-hard-case-165cm,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-one-rod-hard-case-165cm/,https://feedersklep.pl/produkt/pokrowiec-flagman-armadale-one-rod-hard-case-165cm/,"Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 165 cm","Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wzgnieceniami i wodą. Pasek z możliwością regulacji.



Wymiary: 15 x 15 x 165 cm",13/03/2021,13/03/2021,Simple Product,Shop and search results,No,No,No,"162,6016",,"162,6016","215,487",,https://feedersklep.pl/wp-content/uploads/2021/03/5-1.jpg,,Taxable,,,,,-1,-1,Standard,yes,25,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pokrowiec,"Usztywniany pokrowiec do transportu jednej uzbrojonej wędki z kołowrotkiem. W praktyce, na upartego zmieścimy dwie wędki. Dolna część pokrowca wykonana została z mocnej gumy zabezpieczającej pokrowiec przed wgnieceniami i wodą.",,,,,,,,,,,
,,25264,,Pojemnik Flagman EVA 5+1,Pojemnik Flagman EVA 5+1,pojemnik-flagman-eva-51,https://feedersklep.pl/produkt/pojemnik-flagman-eva-51/,https://feedersklep.pl/produkt/pojemnik-flagman-eva-51/,"Kompaktowe pojemniki EVA do przechowywania przynęt i zanęt. Duży pojemnik jest zamykany na zamek i posiada pojemność 3.5l, dwa pojemniki 0.6l i po jednym pojemniku 2.0l i 1.5l","Kompaktowe pojemniki EVA do przechowywania przynęt i zanęt. Duży pojemnik jest zamykany na zamek i posiada pojemność 3.5l, dwa pojemniki 0.6l i po jednym pojemniku 2.0l i 1.5l",13/03/2021,23/04/2021,Simple Product,Shop and search results,No,No,No,"101,6260",,"101,6260","490,221",,https://feedersklep.pl/wp-content/uploads/2021/03/pudelka-eva-51-cechowane-na-robaki-i-zanety.jpg,25267,Taxable,,,,,-1,-1,Standard,yes,9,In Stock,No,No,,,,,,Publish,Closed,0,5,Marcin,Administrator,pojemnik,"Kompaktowe pojemniki EVA do przechowywania przynęt i zanęt. Duży pojemnik jest zamykany na zamek i posiada pojemność 3.5l, dwa pojemniki 0.6l i po jednym pojemniku 2.0l i 1.5l",,,,,,,,,,,
